V1,spectra_means,spectra_names,spectra_rank,trait_name
1851,0.251,x1851,NA,Nitrogen
1852,0.25,x1852,NA,Nitrogen
1853,0.248,x1853,NA,Nitrogen
1854,0.246,x1854,NA,Nitrogen
1855,0.243,x1855,NA,Nitrogen
1856,0.241,x1856,NA,Nitrogen
1857,0.238,x1857,NA,Nitrogen
1858,0.235,x1858,NA,Nitrogen
1859,0.233,x1859,NA,Nitrogen
1860,0.23,x1860,NA,Nitrogen
1861,0.227,x1861,NA,Nitrogen
1862,0.224,x1862,NA,Nitrogen
1863,0.22,x1863,NA,Nitrogen
1864,0.217,x1864,NA,Nitrogen
1865,0.213,x1865,15,Nitrogen
1866,0.209,x1866,NA,Nitrogen
1867,0.205,x1867,NA,Nitrogen
1868,0.2,x1868,NA,Nitrogen
1869,0.196,x1869,NA,Nitrogen
1870,0.192,x1870,NA,Nitrogen
1871,0.187,x1871,NA,Nitrogen
1872,0.182,x1872,NA,Nitrogen
1873,0.177,x1873,NA,Nitrogen
1874,0.172,x1874,NA,Nitrogen
1875,0.167,x1875,NA,Nitrogen
1876,0.162,x1876,NA,Nitrogen
1877,0.156,x1877,NA,Nitrogen
1878,0.151,x1878,NA,Nitrogen
1879,0.146,x1879,NA,Nitrogen
1880,0.141,x1880,NA,Nitrogen
1881,0.135,x1881,NA,Nitrogen
1882,0.13,x1882,NA,Nitrogen
1883,0.124,x1883,NA,Nitrogen
1884,0.118,x1884,NA,Nitrogen
1885,0.113,x1885,NA,Nitrogen
1886,0.107,x1886,NA,Nitrogen
1887,0.102,x1887,NA,Nitrogen
1888,0.096,x1888,NA,Nitrogen
1889,0.092,x1889,NA,Nitrogen
1890,0.087,x1890,NA,Nitrogen
1891,0.082,x1891,NA,Nitrogen
1892,0.078,x1892,NA,Nitrogen
1893,0.074,x1893,19,Nitrogen
1894,0.071,x1894,NA,Nitrogen
1895,0.068,x1895,NA,Nitrogen
1896,0.065,x1896,NA,Nitrogen
1897,0.063,x1897,NA,Nitrogen
1898,0.06,x1898,NA,Nitrogen
1899,0.058,x1899,NA,Nitrogen
1900,0.056,x1900,NA,Nitrogen
1901,0.054,x1901,NA,Nitrogen
1902,0.053,x1902,NA,Nitrogen
1903,0.051,x1903,NA,Nitrogen
1904,0.05,x1904,NA,Nitrogen
1905,0.049,x1905,NA,Nitrogen
1906,0.048,x1906,NA,Nitrogen
1907,0.047,x1907,NA,Nitrogen
1908,0.046,x1908,NA,Nitrogen
1909,0.046,x1909,NA,Nitrogen
1910,0.045,x1910,NA,Nitrogen
1911,0.044,x1911,NA,Nitrogen
1912,0.044,x1912,NA,Nitrogen
1913,0.043,x1913,NA,Nitrogen
1914,0.043,x1914,NA,Nitrogen
1915,0.043,x1915,NA,Nitrogen
1916,0.042,x1916,NA,Nitrogen
1917,0.042,x1917,NA,Nitrogen
1918,0.042,x1918,NA,Nitrogen
1919,0.042,x1919,NA,Nitrogen
1920,0.042,x1920,NA,Nitrogen
1921,0.042,x1921,NA,Nitrogen
1922,0.042,x1922,NA,Nitrogen
1923,0.042,x1923,NA,Nitrogen
1924,0.042,x1924,NA,Nitrogen
1925,0.042,x1925,NA,Nitrogen
1926,0.042,x1926,NA,Nitrogen
1927,0.042,x1927,NA,Nitrogen
1928,0.042,x1928,NA,Nitrogen
1929,0.042,x1929,NA,Nitrogen
1930,0.042,x1930,NA,Nitrogen
1931,0.042,x1931,NA,Nitrogen
1932,0.042,x1932,NA,Nitrogen
1933,0.042,x1933,NA,Nitrogen
1934,0.042,x1934,NA,Nitrogen
1935,0.042,x1935,NA,Nitrogen
1936,0.043,x1936,NA,Nitrogen
1937,0.043,x1937,NA,Nitrogen
1938,0.043,x1938,NA,Nitrogen
1939,0.043,x1939,NA,Nitrogen
1940,0.044,x1940,NA,Nitrogen
1941,0.044,x1941,NA,Nitrogen
1942,0.044,x1942,NA,Nitrogen
1943,0.045,x1943,NA,Nitrogen
1944,0.045,x1944,NA,Nitrogen
1945,0.046,x1945,NA,Nitrogen
1946,0.046,x1946,NA,Nitrogen
1947,0.046,x1947,NA,Nitrogen
1948,0.047,x1948,NA,Nitrogen
1949,0.047,x1949,NA,Nitrogen
1950,0.047,x1950,NA,Nitrogen
1951,0.047,x1951,NA,Nitrogen
1952,0.048,x1952,NA,Nitrogen
1953,0.048,x1953,NA,Nitrogen
1954,0.048,x1954,NA,Nitrogen
1955,0.049,x1955,NA,Nitrogen
1956,0.049,x1956,NA,Nitrogen
1957,0.05,x1957,NA,Nitrogen
1958,0.05,x1958,NA,Nitrogen
1959,0.051,x1959,NA,Nitrogen
1960,0.051,x1960,NA,Nitrogen
1961,0.052,x1961,NA,Nitrogen
1962,0.052,x1962,NA,Nitrogen
1963,0.053,x1963,NA,Nitrogen
1964,0.053,x1964,NA,Nitrogen
1965,0.054,x1965,NA,Nitrogen
1966,0.055,x1966,NA,Nitrogen
1967,0.055,x1967,NA,Nitrogen
1968,0.056,x1968,NA,Nitrogen
1969,0.056,x1969,NA,Nitrogen
1970,0.057,x1970,NA,Nitrogen
1971,0.057,x1971,NA,Nitrogen
1972,0.058,x1972,NA,Nitrogen
1973,0.058,x1973,NA,Nitrogen
1974,0.059,x1974,NA,Nitrogen
1975,0.059,x1975,NA,Nitrogen
1976,0.06,x1976,NA,Nitrogen
1977,0.061,x1977,NA,Nitrogen
1978,0.061,x1978,NA,Nitrogen
1979,0.062,x1979,NA,Nitrogen
1980,0.063,x1980,NA,Nitrogen
1981,0.064,x1981,NA,Nitrogen
1982,0.064,x1982,NA,Nitrogen
1983,0.065,x1983,NA,Nitrogen
1984,0.066,x1984,NA,Nitrogen
1985,0.066,x1985,NA,Nitrogen
1986,0.067,x1986,NA,Nitrogen
1987,0.068,x1987,NA,Nitrogen
1988,0.068,x1988,NA,Nitrogen
1989,0.069,x1989,NA,Nitrogen
1990,0.07,x1990,NA,Nitrogen
1991,0.07,x1991,NA,Nitrogen
1992,0.071,x1992,NA,Nitrogen
1993,0.071,x1993,NA,Nitrogen
1994,0.072,x1994,NA,Nitrogen
1995,0.073,x1995,NA,Nitrogen
1996,0.074,x1996,NA,Nitrogen
1997,0.074,x1997,NA,Nitrogen
1998,0.075,x1998,NA,Nitrogen
1999,0.076,x1999,NA,Nitrogen
2000,0.077,x2000,NA,Nitrogen
2001,0.078,x2001,NA,Nitrogen
2002,0.078,x2002,NA,Nitrogen
2003,0.079,x2003,NA,Nitrogen
2004,0.08,x2004,NA,Nitrogen
2005,0.081,x2005,NA,Nitrogen
2006,0.082,x2006,NA,Nitrogen
2007,0.083,x2007,NA,Nitrogen
2008,0.083,x2008,NA,Nitrogen
2009,0.084,x2009,NA,Nitrogen
2010,0.085,x2010,NA,Nitrogen
2011,0.085,x2011,NA,Nitrogen
2012,0.086,x2012,NA,Nitrogen
2013,0.087,x2013,NA,Nitrogen
2014,0.087,x2014,NA,Nitrogen
2015,0.088,x2015,NA,Nitrogen
2016,0.089,x2016,NA,Nitrogen
2017,0.09,x2017,NA,Nitrogen
2018,0.09,x2018,NA,Nitrogen
2019,0.091,x2019,NA,Nitrogen
2020,0.092,x2020,NA,Nitrogen
2021,0.093,x2021,NA,Nitrogen
2022,0.093,x2022,NA,Nitrogen
2023,0.094,x2023,NA,Nitrogen
2024,0.095,x2024,NA,Nitrogen
2025,0.095,x2025,NA,Nitrogen
2026,0.096,x2026,NA,Nitrogen
2027,0.097,x2027,NA,Nitrogen
2028,0.097,x2028,NA,Nitrogen
2029,0.098,x2029,NA,Nitrogen
2030,0.098,x2030,NA,Nitrogen
2031,0.099,x2031,NA,Nitrogen
2032,0.1,x2032,NA,Nitrogen
2033,0.1,x2033,NA,Nitrogen
2034,0.101,x2034,NA,Nitrogen
2035,0.102,x2035,NA,Nitrogen
2036,0.102,x2036,NA,Nitrogen
2037,0.103,x2037,NA,Nitrogen
2038,0.103,x2038,NA,Nitrogen
2039,0.104,x2039,NA,Nitrogen
2040,0.105,x2040,NA,Nitrogen
2041,0.105,x2041,NA,Nitrogen
2042,0.106,x2042,NA,Nitrogen
2043,0.107,x2043,NA,Nitrogen
2044,0.107,x2044,NA,Nitrogen
2045,0.108,x2045,NA,Nitrogen
2046,0.108,x2046,NA,Nitrogen
2047,0.109,x2047,NA,Nitrogen
2048,0.109,x2048,NA,Nitrogen
2049,0.11,x2049,NA,Nitrogen
2050,0.11,x2050,NA,Nitrogen
2051,0.111,x2051,NA,Nitrogen
2052,0.111,x2052,NA,Nitrogen
2053,0.112,x2053,NA,Nitrogen
2054,0.113,x2054,NA,Nitrogen
2055,0.114,x2055,28,Nitrogen
2056,0.114,x2056,NA,Nitrogen
2057,0.115,x2057,NA,Nitrogen
2058,0.115,x2058,NA,Nitrogen
2059,0.116,x2059,NA,Nitrogen
2060,0.117,x2060,NA,Nitrogen
2061,0.117,x2061,NA,Nitrogen
2062,0.118,x2062,NA,Nitrogen
2063,0.118,x2063,NA,Nitrogen
2064,0.119,x2064,NA,Nitrogen
2065,0.119,x2065,NA,Nitrogen
2066,0.12,x2066,NA,Nitrogen
2067,0.121,x2067,NA,Nitrogen
2068,0.121,x2068,NA,Nitrogen
2069,0.122,x2069,NA,Nitrogen
2070,0.123,x2070,NA,Nitrogen
2071,0.123,x2071,NA,Nitrogen
2072,0.124,x2072,NA,Nitrogen
2073,0.124,x2073,NA,Nitrogen
2074,0.125,x2074,NA,Nitrogen
2075,0.125,x2075,NA,Nitrogen
2076,0.126,x2076,NA,Nitrogen
2077,0.126,x2077,NA,Nitrogen
2078,0.127,x2078,NA,Nitrogen
2079,0.128,x2079,NA,Nitrogen
2080,0.129,x2080,NA,Nitrogen
2081,0.129,x2081,NA,Nitrogen
2082,0.13,x2082,NA,Nitrogen
2083,0.13,x2083,NA,Nitrogen
2084,0.131,x2084,NA,Nitrogen
2085,0.131,x2085,NA,Nitrogen
2086,0.131,x2086,NA,Nitrogen
2087,0.132,x2087,NA,Nitrogen
2088,0.132,x2088,NA,Nitrogen
2089,0.133,x2089,NA,Nitrogen
2090,0.134,x2090,NA,Nitrogen
2091,0.135,x2091,NA,Nitrogen
2092,0.135,x2092,NA,Nitrogen
2093,0.136,x2093,NA,Nitrogen
2094,0.136,x2094,NA,Nitrogen
2095,0.137,x2095,NA,Nitrogen
2096,0.137,x2096,NA,Nitrogen
2097,0.138,x2097,NA,Nitrogen
2098,0.138,x2098,NA,Nitrogen
2099,0.139,x2099,NA,Nitrogen
2100,0.14,x2100,NA,Nitrogen
2101,0.14,x2101,NA,Nitrogen
2102,0.141,x2102,NA,Nitrogen
2103,0.141,x2103,NA,Nitrogen
2104,0.141,x2104,NA,Nitrogen
2105,0.142,x2105,NA,Nitrogen
2106,0.142,x2106,NA,Nitrogen
2107,0.142,x2107,NA,Nitrogen
2108,0.142,x2108,NA,Nitrogen
2109,0.143,x2109,NA,Nitrogen
2110,0.143,x2110,NA,Nitrogen
2111,0.144,x2111,NA,Nitrogen
2112,0.145,x2112,NA,Nitrogen
2113,0.146,x2113,NA,Nitrogen
2114,0.147,x2114,NA,Nitrogen
2115,0.148,x2115,NA,Nitrogen
2116,0.148,x2116,NA,Nitrogen
2117,0.149,x2117,NA,Nitrogen
2118,0.149,x2118,NA,Nitrogen
2119,0.149,x2119,NA,Nitrogen
2120,0.15,x2120,NA,Nitrogen
2121,0.15,x2121,NA,Nitrogen
2122,0.15,x2122,NA,Nitrogen
2123,0.15,x2123,NA,Nitrogen
2124,0.151,x2124,NA,Nitrogen
2125,0.151,x2125,NA,Nitrogen
2126,0.151,x2126,NA,Nitrogen
2127,0.152,x2127,NA,Nitrogen
2128,0.152,x2128,26,Nitrogen
2129,0.153,x2129,NA,Nitrogen
2130,0.154,x2130,NA,Nitrogen
2131,0.154,x2131,NA,Nitrogen
2132,0.154,x2132,NA,Nitrogen
2133,0.155,x2133,NA,Nitrogen
2134,0.155,x2134,NA,Nitrogen
2135,0.155,x2135,NA,Nitrogen
2136,0.156,x2136,NA,Nitrogen
2137,0.156,x2137,NA,Nitrogen
2138,0.157,x2138,NA,Nitrogen
2139,0.158,x2139,NA,Nitrogen
2140,0.158,x2140,NA,Nitrogen
2141,0.159,x2141,NA,Nitrogen
2142,0.159,x2142,NA,Nitrogen
2143,0.159,x2143,NA,Nitrogen
2144,0.159,x2144,NA,Nitrogen
2145,0.16,x2145,NA,Nitrogen
2146,0.16,x2146,NA,Nitrogen
2147,0.16,x2147,NA,Nitrogen
2148,0.16,x2148,NA,Nitrogen
2149,0.16,x2149,NA,Nitrogen
2150,0.16,x2150,NA,Nitrogen
2151,0.16,x2151,NA,Nitrogen
2152,0.16,x2152,NA,Nitrogen
2153,0.16,x2153,NA,Nitrogen
2154,0.161,x2154,NA,Nitrogen
2155,0.161,x2155,NA,Nitrogen
2156,0.162,x2156,NA,Nitrogen
2157,0.162,x2157,NA,Nitrogen
2158,0.163,x2158,NA,Nitrogen
2159,0.163,x2159,NA,Nitrogen
2160,0.163,x2160,NA,Nitrogen
2161,0.163,x2161,NA,Nitrogen
2162,0.163,x2162,NA,Nitrogen
2163,0.163,x2163,NA,Nitrogen
2164,0.164,x2164,NA,Nitrogen
2165,0.164,x2165,NA,Nitrogen
2166,0.164,x2166,NA,Nitrogen
2167,0.165,x2167,NA,Nitrogen
2168,0.165,x2168,NA,Nitrogen
2169,0.165,x2169,NA,Nitrogen
2170,0.165,x2170,NA,Nitrogen
2171,0.165,x2171,NA,Nitrogen
2172,0.165,x2172,NA,Nitrogen
2173,0.166,x2173,NA,Nitrogen
2174,0.166,x2174,NA,Nitrogen
2175,0.166,x2175,NA,Nitrogen
2176,0.167,x2176,NA,Nitrogen
2177,0.167,x2177,NA,Nitrogen
2178,0.167,x2178,NA,Nitrogen
2179,0.167,x2179,NA,Nitrogen
2180,0.167,x2180,NA,Nitrogen
2181,0.167,x2181,NA,Nitrogen
2182,0.167,x2182,NA,Nitrogen
2183,0.167,x2183,NA,Nitrogen
2184,0.168,x2184,NA,Nitrogen
2185,0.168,x2185,NA,Nitrogen
2186,0.169,x2186,NA,Nitrogen
2187,0.169,x2187,NA,Nitrogen
2188,0.169,x2188,NA,Nitrogen
2189,0.17,x2189,NA,Nitrogen
2190,0.17,x2190,NA,Nitrogen
2191,0.17,x2191,NA,Nitrogen
2192,0.17,x2192,NA,Nitrogen
2193,0.17,x2193,NA,Nitrogen
2194,0.17,x2194,NA,Nitrogen
2195,0.17,x2195,NA,Nitrogen
2196,0.171,x2196,NA,Nitrogen
2197,0.171,x2197,NA,Nitrogen
2198,0.171,x2198,NA,Nitrogen
2199,0.171,x2199,NA,Nitrogen
2200,0.171,x2200,27,Nitrogen
2201,0.171,x2201,NA,Nitrogen
2202,0.171,x2202,NA,Nitrogen
2203,0.171,x2203,NA,Nitrogen
2204,0.171,x2204,NA,Nitrogen
2205,0.171,x2205,NA,Nitrogen
2206,0.171,x2206,NA,Nitrogen
2207,0.171,x2207,NA,Nitrogen
2208,0.171,x2208,NA,Nitrogen
2209,0.171,x2209,NA,Nitrogen
2210,0.171,x2210,NA,Nitrogen
2211,0.171,x2211,NA,Nitrogen
2212,0.171,x2212,NA,Nitrogen
2213,0.171,x2213,NA,Nitrogen
2214,0.171,x2214,NA,Nitrogen
2215,0.171,x2215,NA,Nitrogen
2216,0.171,x2216,NA,Nitrogen
2217,0.171,x2217,NA,Nitrogen
2218,0.171,x2218,NA,Nitrogen
2219,0.172,x2219,NA,Nitrogen
2220,0.172,x2220,NA,Nitrogen
2221,0.172,x2221,NA,Nitrogen
2222,0.171,x2222,NA,Nitrogen
2223,0.171,x2223,NA,Nitrogen
2224,0.171,x2224,NA,Nitrogen
2225,0.171,x2225,NA,Nitrogen
2226,0.171,x2226,NA,Nitrogen
2227,0.171,x2227,NA,Nitrogen
2228,0.171,x2228,NA,Nitrogen
2229,0.17,x2229,NA,Nitrogen
2230,0.17,x2230,NA,Nitrogen
2231,0.17,x2231,NA,Nitrogen
2232,0.17,x2232,NA,Nitrogen
2233,0.169,x2233,NA,Nitrogen
2234,0.169,x2234,NA,Nitrogen
2235,0.169,x2235,NA,Nitrogen
2236,0.169,x2236,NA,Nitrogen
2237,0.168,x2237,NA,Nitrogen
2238,0.167,x2238,NA,Nitrogen
2239,0.167,x2239,NA,Nitrogen
2240,0.166,x2240,NA,Nitrogen
2241,0.165,x2241,NA,Nitrogen
2242,0.165,x2242,NA,Nitrogen
2243,0.165,x2243,NA,Nitrogen
2244,0.164,x2244,NA,Nitrogen
2245,0.164,x2245,NA,Nitrogen
2246,0.164,x2246,NA,Nitrogen
2247,0.164,x2247,NA,Nitrogen
2248,0.163,x2248,NA,Nitrogen
2249,0.162,x2249,NA,Nitrogen
2250,0.162,x2250,NA,Nitrogen
2251,0.161,x2251,NA,Nitrogen
2252,0.16,x2252,NA,Nitrogen
2253,0.159,x2253,NA,Nitrogen
2254,0.159,x2254,NA,Nitrogen
2255,0.158,x2255,NA,Nitrogen
2256,0.158,x2256,NA,Nitrogen
2257,0.157,x2257,NA,Nitrogen
2258,0.157,x2258,NA,Nitrogen
2259,0.156,x2259,NA,Nitrogen
2260,0.156,x2260,NA,Nitrogen
2261,0.155,x2261,NA,Nitrogen
2262,0.155,x2262,NA,Nitrogen
2263,0.154,x2263,NA,Nitrogen
2264,0.154,x2264,NA,Nitrogen
2265,0.153,x2265,NA,Nitrogen
2266,0.152,x2266,NA,Nitrogen
2267,0.152,x2267,NA,Nitrogen
2268,0.151,x2268,NA,Nitrogen
2269,0.15,x2269,NA,Nitrogen
2270,0.15,x2270,NA,Nitrogen
2271,0.149,x2271,NA,Nitrogen
2272,0.148,x2272,NA,Nitrogen
2273,0.148,x2273,NA,Nitrogen
2274,0.147,x2274,NA,Nitrogen
2275,0.147,x2275,NA,Nitrogen
2276,0.146,x2276,NA,Nitrogen
2277,0.145,x2277,NA,Nitrogen
2278,0.145,x2278,NA,Nitrogen
2279,0.145,x2279,NA,Nitrogen
2280,0.144,x2280,NA,Nitrogen
2281,0.144,x2281,NA,Nitrogen
2282,0.144,x2282,NA,Nitrogen
2283,0.143,x2283,NA,Nitrogen
2284,0.143,x2284,NA,Nitrogen
2285,0.142,x2285,NA,Nitrogen
2286,0.142,x2286,NA,Nitrogen
2287,0.141,x2287,NA,Nitrogen
2288,0.14,x2288,NA,Nitrogen
2289,0.139,x2289,NA,Nitrogen
2290,0.138,x2290,NA,Nitrogen
2291,0.138,x2291,NA,Nitrogen
2292,0.137,x2292,NA,Nitrogen
2293,0.137,x2293,NA,Nitrogen
2294,0.136,x2294,NA,Nitrogen
2295,0.136,x2295,NA,Nitrogen
2296,0.136,x2296,NA,Nitrogen
2297,0.135,x2297,NA,Nitrogen
2298,0.135,x2298,NA,Nitrogen
2299,0.135,x2299,NA,Nitrogen
2300,0.135,x2300,NA,Nitrogen
2301,0.135,x2301,NA,Nitrogen
2302,0.134,x2302,NA,Nitrogen
2303,0.134,x2303,NA,Nitrogen
2304,0.133,x2304,NA,Nitrogen
2305,0.132,x2305,NA,Nitrogen
2306,0.13,x2306,NA,Nitrogen
2307,0.129,x2307,NA,Nitrogen
2308,0.129,x2308,NA,Nitrogen
2309,0.128,x2309,NA,Nitrogen
2310,0.128,x2310,NA,Nitrogen
2311,0.128,x2311,NA,Nitrogen
2312,0.128,x2312,NA,Nitrogen
2313,0.128,x2313,NA,Nitrogen
2314,0.127,x2314,NA,Nitrogen
2315,0.127,x2315,NA,Nitrogen
2316,0.126,x2316,NA,Nitrogen
2317,0.125,x2317,NA,Nitrogen
2318,0.125,x2318,NA,Nitrogen
2319,0.124,x2319,NA,Nitrogen
2320,0.124,x2320,NA,Nitrogen
2321,0.124,x2321,NA,Nitrogen
2322,0.124,x2322,NA,Nitrogen
2323,0.124,x2323,NA,Nitrogen
2324,0.124,x2324,NA,Nitrogen
2325,0.124,x2325,NA,Nitrogen
2326,0.124,x2326,NA,Nitrogen
2327,0.124,x2327,NA,Nitrogen
2328,0.123,x2328,NA,Nitrogen
2329,0.123,x2329,NA,Nitrogen
2330,0.123,x2330,NA,Nitrogen
2331,0.122,x2331,NA,Nitrogen
2332,0.122,x2332,NA,Nitrogen
2333,0.121,x2333,NA,Nitrogen
2334,0.121,x2334,NA,Nitrogen
2335,0.12,x2335,NA,Nitrogen
2336,0.119,x2336,NA,Nitrogen
2337,0.119,x2337,NA,Nitrogen
2338,0.119,x2338,NA,Nitrogen
2339,0.118,x2339,NA,Nitrogen
2340,0.118,x2340,NA,Nitrogen
2341,0.117,x2341,NA,Nitrogen
2342,0.116,x2342,NA,Nitrogen
2343,0.116,x2343,NA,Nitrogen
2344,0.115,x2344,NA,Nitrogen
2345,0.114,x2345,NA,Nitrogen
2346,0.113,x2346,NA,Nitrogen
2347,0.113,x2347,NA,Nitrogen
2348,0.113,x2348,NA,Nitrogen
2349,0.112,x2349,NA,Nitrogen
2350,0.111,x2350,NA,Nitrogen
2351,0.111,x2351,NA,Nitrogen
2352,0.11,x2352,NA,Nitrogen
2353,0.11,x2353,NA,Nitrogen
2354,0.109,x2354,NA,Nitrogen
2355,0.109,x2355,NA,Nitrogen
2356,0.109,x2356,NA,Nitrogen
2357,0.109,x2357,NA,Nitrogen
2358,0.109,x2358,NA,Nitrogen
2359,0.108,x2359,NA,Nitrogen
2360,0.107,x2360,NA,Nitrogen
2361,0.106,x2361,NA,Nitrogen
2362,0.105,x2362,NA,Nitrogen
2363,0.104,x2363,NA,Nitrogen
2364,0.103,x2364,NA,Nitrogen
2365,0.103,x2365,NA,Nitrogen
2366,0.102,x2366,NA,Nitrogen
2367,0.102,x2367,NA,Nitrogen
2368,0.101,x2368,NA,Nitrogen
2369,0.101,x2369,NA,Nitrogen
2370,0.101,x2370,NA,Nitrogen
2371,0.1,x2371,NA,Nitrogen
2372,0.1,x2372,NA,Nitrogen
2373,0.099,x2373,NA,Nitrogen
2374,0.099,x2374,NA,Nitrogen
2375,0.098,x2375,NA,Nitrogen
2376,0.098,x2376,NA,Nitrogen
2377,0.098,x2377,NA,Nitrogen
2378,0.098,x2378,NA,Nitrogen
2379,0.097,x2379,NA,Nitrogen
2380,0.097,x2380,NA,Nitrogen
2381,0.096,x2381,NA,Nitrogen
2382,0.096,x2382,NA,Nitrogen
2383,0.095,x2383,NA,Nitrogen
2384,0.094,x2384,NA,Nitrogen
2385,0.094,x2385,NA,Nitrogen
2386,0.094,x2386,NA,Nitrogen
2387,0.093,x2387,NA,Nitrogen
2388,0.093,x2388,NA,Nitrogen
2389,0.092,x2389,NA,Nitrogen
2390,0.091,x2390,NA,Nitrogen
2391,0.09,x2391,NA,Nitrogen
2392,0.09,x2392,NA,Nitrogen
2393,0.089,x2393,NA,Nitrogen
2394,0.088,x2394,NA,Nitrogen
2395,0.087,x2395,NA,Nitrogen
2396,0.087,x2396,NA,Nitrogen
2397,0.087,x2397,NA,Nitrogen
2398,0.086,x2398,NA,Nitrogen
2399,0.086,x2399,NA,Nitrogen
2400,0.085,x2400,NA,Nitrogen
400,0.054,x400,NA,Carotenoid
401,0.054,x401,NA,Carotenoid
402,0.053,x402,NA,Carotenoid
403,0.052,x403,NA,Carotenoid
404,0.051,x404,NA,Carotenoid
405,0.05,x405,NA,Carotenoid
406,0.049,x406,NA,Carotenoid
407,0.048,x407,NA,Carotenoid
408,0.048,x408,NA,Carotenoid
409,0.048,x409,NA,Carotenoid
410,0.048,x410,NA,Carotenoid
411,0.048,x411,NA,Carotenoid
412,0.049,x412,NA,Carotenoid
413,0.049,x413,NA,Carotenoid
414,0.049,x414,NA,Carotenoid
415,0.05,x415,NA,Carotenoid
416,0.05,x416,NA,Carotenoid
417,0.05,x417,NA,Carotenoid
418,0.051,x418,NA,Carotenoid
419,0.051,x419,NA,Carotenoid
420,0.051,x420,NA,Carotenoid
421,0.051,x421,NA,Carotenoid
422,0.051,x422,NA,Carotenoid
423,0.052,x423,NA,Carotenoid
424,0.052,x424,NA,Carotenoid
425,0.052,x425,NA,Carotenoid
426,0.052,x426,NA,Carotenoid
427,0.051,x427,NA,Carotenoid
428,0.051,x428,NA,Carotenoid
429,0.051,x429,NA,Carotenoid
430,0.051,x430,NA,Carotenoid
431,0.051,x431,NA,Carotenoid
432,0.052,x432,NA,Carotenoid
433,0.052,x433,NA,Carotenoid
434,0.052,x434,NA,Carotenoid
435,0.052,x435,NA,Carotenoid
436,0.052,x436,NA,Carotenoid
437,0.053,x437,NA,Carotenoid
438,0.053,x438,NA,Carotenoid
439,0.053,x439,NA,Carotenoid
440,0.053,x440,NA,Carotenoid
441,0.053,x441,NA,Carotenoid
442,0.053,x442,NA,Carotenoid
443,0.053,x443,NA,Carotenoid
444,0.053,x444,NA,Carotenoid
445,0.053,x445,NA,Carotenoid
446,0.053,x446,NA,Carotenoid
447,0.053,x447,NA,Carotenoid
448,0.053,x448,NA,Carotenoid
449,0.054,x449,NA,Carotenoid
450,0.054,x450,NA,Carotenoid
451,0.054,x451,NA,Carotenoid
452,0.054,x452,NA,Carotenoid
453,0.054,x453,NA,Carotenoid
454,0.054,x454,NA,Carotenoid
455,0.055,x455,NA,Carotenoid
456,0.055,x456,NA,Carotenoid
457,0.055,x457,NA,Carotenoid
458,0.055,x458,NA,Carotenoid
459,0.055,x459,NA,Carotenoid
460,0.055,x460,NA,Carotenoid
461,0.055,x461,NA,Carotenoid
462,0.055,x462,NA,Carotenoid
463,0.055,x463,NA,Carotenoid
464,0.055,x464,NA,Carotenoid
465,0.056,x465,NA,Carotenoid
466,0.056,x466,NA,Carotenoid
467,0.056,x467,NA,Carotenoid
468,0.056,x468,NA,Carotenoid
469,0.056,x469,NA,Carotenoid
470,0.056,x470,NA,Carotenoid
471,0.056,x471,NA,Carotenoid
472,0.056,x472,NA,Carotenoid
473,0.056,x473,NA,Carotenoid
474,0.056,x474,NA,Carotenoid
475,0.056,x475,NA,Carotenoid
476,0.056,x476,NA,Carotenoid
477,0.056,x477,NA,Carotenoid
478,0.056,x478,NA,Carotenoid
479,0.056,x479,NA,Carotenoid
480,0.056,x480,NA,Carotenoid
481,0.056,x481,NA,Carotenoid
482,0.056,x482,NA,Carotenoid
483,0.056,x483,NA,Carotenoid
484,0.056,x484,NA,Carotenoid
485,0.056,x485,NA,Carotenoid
486,0.056,x486,NA,Carotenoid
487,0.057,x487,NA,Carotenoid
488,0.057,x488,NA,Carotenoid
489,0.057,x489,NA,Carotenoid
490,0.057,x490,NA,Carotenoid
491,0.058,x491,NA,Carotenoid
492,0.058,x492,NA,Carotenoid
493,0.059,x493,NA,Carotenoid
494,0.059,x494,NA,Carotenoid
495,0.059,x495,NA,Carotenoid
496,0.06,x496,NA,Carotenoid
497,0.061,x497,NA,Carotenoid
498,0.061,x498,NA,Carotenoid
499,0.062,x499,NA,Carotenoid
500,0.063,x500,NA,Carotenoid
501,0.064,x501,NA,Carotenoid
502,0.065,x502,NA,Carotenoid
503,0.066,x503,NA,Carotenoid
504,0.067,x504,NA,Carotenoid
505,0.068,x505,NA,Carotenoid
506,0.07,x506,NA,Carotenoid
507,0.071,x507,NA,Carotenoid
508,0.073,x508,NA,Carotenoid
509,0.075,x509,NA,Carotenoid
510,0.077,x510,NA,Carotenoid
511,0.079,x511,NA,Carotenoid
512,0.081,x512,NA,Carotenoid
513,0.084,x513,NA,Carotenoid
514,0.086,x514,NA,Carotenoid
515,0.089,x515,NA,Carotenoid
516,0.092,x516,NA,Carotenoid
517,0.095,x517,NA,Carotenoid
518,0.098,x518,NA,Carotenoid
519,0.101,x519,NA,Carotenoid
520,0.104,x520,NA,Carotenoid
521,0.108,x521,NA,Carotenoid
522,0.111,x522,NA,Carotenoid
523,0.114,x523,7,Carotenoid
524,0.117,x524,NA,Carotenoid
525,0.12,x525,NA,Carotenoid
526,0.123,x526,NA,Carotenoid
